id,trx_dt,cust_id,prd_id,qty,total_price
2258,2022-11-04,37,27,1,5800
2259,2022-11-05,86,4,8,24800
2260,2022-11-04,63,28,8,46400
2261,2022-11-02,60,10,10,115000
2262,2022-11-02,93,21,3,9000
2263,2022-11-03,31,22,4,12000
2264,2022-11-03,100,30,8,156800
2265,2022-11-02,11,15,6,51600
2266,2022-11-05,69,1,2,6200
2267,2022-11-01,20,35,4,74000
2268,2022-11-02,54,15,5,43000
2269,2022-11-03,65,25,4,18400
2270,2022-11-05,79,9,10,111000
2271,2022-11-03,23,16,2,18200
2272,2022-11-01,63,7,9,27900
2273,2022-11-01,35,13,1,11400
2274,2022-11-04,23,16,5,45500
2275,2022-11-02,21,33,7,206500
2276,2022-11-01,2,26,4,23200
2277,2022-11-02,1,8,5,15500
2278,2022-11-02,57,8,7,21700
2279,2022-11-05,58,14,2,22800
2280,2022-11-05,90,8,10,31000
2281,2022-11-03,59,24,9,41400
2282,2022-11-04,82,2,8,24800
2283,2022-11-03,98,6,10,31000
2284,2022-11-01,60,8,8,24800
2285,2022-11-04,90,2,10,31000
2286,2022-11-03,98,29,4,11200
2287,2022-11-02,48,26,8,46400
2288,2022-11-01,19,27,5,29000
2289,2022-11-05,74,14,9,102600
2290,2022-11-02,58,8,2,6200
2291,2022-11-01,39,22,3,9000
2292,2022-11-05,100,13,5,57000
2293,2022-11-02,26,31,8,71200
2294,2022-11-01,19,22,7,21000
2295,2022-11-04,17,27,2,11600
2296,2022-11-02,15,5,4,12400
2297,2022-11-01,73,8,2,6200
2298,2022-11-04,71,1,3,9300
2299,2022-11-01,60,23,2,21000
2300,2022-11-03,59,7,9,27900
2301,2022-11-04,85,24,4,18400
2302,2022-11-04,33,34,7,256200
2303,2022-11-04,81,32,9,199800
2304,2022-11-02,63,19,2,60600
2305,2022-11-04,92,33,2,59000
2306,2022-11-03,57,7,3,9300
2307,2022-11-04,41,16,7,63700
2308,2022-11-05,25,14,3,34200
2309,2022-11-04,10,25,4,18400
2310,2022-11-05,46,11,1,11600
2311,2022-11-05,13,33,3,88500
2312,2022-11-01,100,30,9,176400
2313,2022-11-03,72,32,9,199800
2314,2022-11-05,44,22,2,6000
2315,2022-11-04,10,28,6,34800
2316,2022-11-05,91,6,4,12400
2317,2022-11-04,92,25,9,41400
2318,2022-11-05,44,6,6,18600
2319,2022-11-05,24,7,5,15500
2320,2022-11-01,63,3,9,27900
2321,2022-11-05,2,25,9,41400
2322,2022-11-02,64,19,8,242400
2323,2022-11-05,85,34,3,109800
2324,2022-11-02,57,23,7,73500
2325,2022-11-04,26,31,9,80100
2326,2022-11-02,2,9,4,44400
2327,2022-11-02,18,5,4,12400
2328,2022-11-02,6,30,6,117600
2329,2022-11-02,71,28,9,52200
2330,2022-11-01,72,28,4,23200
2331,2022-11-02,65,11,7,81200
2332,2022-11-03,98,31,10,89000
2333,2022-11-02,14,27,5,29000
2334,2022-11-05,25,10,5,57500
2335,2022-11-01,75,10,3,34500
2336,2022-11-01,3,31,9,80100
2337,2022-11-05,89,21,3,9000
2338,2022-11-02,66,22,1,3000
2339,2022-11-05,22,8,6,18600
2340,2022-11-01,21,25,3,13800
2341,2022-11-02,14,2,9,27900
2342,2022-11-01,92,24,7,32200
2343,2022-11-05,55,2,10,31000
2344,2022-11-04,61,34,2,73200
2345,2022-11-04,26,13,10,114000
2346,2022-11-03,36,29,10,28000
2347,2022-11-04,96,19,1,30300
2348,2022-11-05,11,27,10,58000
2349,2022-11-03,1,2,5,15500
2350,2022-11-04,74,8,2,6200
2351,2022-11-03,33,16,6,54600
2352,2022-11-05,82,9,7,77700
2353,2022-11-04,99,11,4,46400
2354,2022-11-02,42,21,3,9000
2355,2022-11-03,66,13,3,34200
2356,2022-11-01,6,22,1,3000
2357,2022-11-01,73,30,10,196000
2358,2022-11-01,94,17,8,19200
2359,2022-11-03,52,8,3,9300
2360,2022-11-05,18,32,5,111000
2361,2022-11-03,55,9,10,111000
2362,2022-11-02,54,19,10,303000
2363,2022-11-03,27,18,5,43500
2364,2022-11-02,67,33,5,147500
2365,2022-11-01,78,27,10,58000
2366,2022-11-02,32,4,8,24800
2367,2022-11-01,4,1,5,15500
2368,2022-11-01,6,28,5,29000
2369,2022-11-03,39,5,6,18600
2370,2022-11-03,38,5,7,21700
2371,2022-11-01,66,28,10,58000
2372,2022-11-05,75,14,4,45600
2373,2022-11-04,30,33,6,177000
2374,2022-11-01,89,3,1,3100
2375,2022-11-02,56,4,7,21700
2376,2022-11-02,88,26,6,34800
2377,2022-11-01,27,33,5,147500
2378,2022-11-03,41,23,2,21000
2379,2022-11-03,56,14,7,79800
2380,2022-11-04,21,17,5,12000
2381,2022-11-05,14,11,10,116000
2382,2022-11-04,45,35,4,74000
2383,2022-11-01,44,1,8,24800
2384,2022-11-05,69,8,4,12400
2385,2022-11-03,78,19,10,303000
2386,2022-11-03,5,12,1,11400
2387,2022-11-01,53,12,10,114000
2388,2022-11-04,32,16,10,91000
2389,2022-11-05,77,18,3,26100
2390,2022-11-05,95,1,5,15500
2391,2022-11-01,69,35,7,129500
2392,2022-11-05,10,23,5,52500
2393,2022-11-01,41,30,9,176400
2394,2022-11-05,9,32,8,177600
2395,2022-11-02,47,14,8,91200
2396,2022-11-05,48,14,10,114000
2397,2022-11-04,57,4,2,6200
2398,2022-11-05,98,24,9,41400
2399,2022-11-02,56,21,3,9000
2400,2022-11-04,38,23,1,10500
2401,2022-11-02,65,31,10,89000
2402,2022-11-03,80,3,2,6200
2403,2022-11-01,52,22,2,6000
2404,2022-11-01,16,18,4,34800
2405,2022-11-04,48,17,9,21600
2406,2022-11-05,4,17,4,9600
2407,2022-11-05,7,7,4,12400
2408,2022-11-05,25,19,9,272700
2409,2022-11-04,32,8,1,3100
2410,2022-11-02,51,30,9,176400
2411,2022-11-05,38,15,8,68800
2412,2022-11-01,80,11,1,11600
2413,2022-11-05,68,21,8,24000
2414,2022-11-01,40,32,4,88800
2415,2022-11-05,42,29,2,5600
2416,2022-11-03,77,20,3,58500
2417,2022-11-02,47,35,10,185000
2418,2022-11-02,50,21,5,15000
2419,2022-11-04,18,29,2,5600
2420,2022-11-02,53,28,7,40600
2421,2022-11-05,15,17,7,16800
2422,2022-11-01,72,16,10,91000
2423,2022-11-05,38,7,2,6200
2424,2022-11-05,3,16,5,45500
2425,2022-11-01,80,32,8,177600
2426,2022-11-03,17,18,8,69600
2427,2022-11-03,34,11,3,34800
2428,2022-11-01,10,3,3,9300
2429,2022-11-03,64,35,10,185000
2430,2022-11-05,40,4,7,21700
2431,2022-11-05,31,10,4,46000
2432,2022-11-02,38,19,5,151500
2433,2022-11-02,94,19,3,90900
2434,2022-11-04,7,28,1,5800
2435,2022-11-05,11,27,6,34800
2436,2022-11-02,29,1,1,3100
2437,2022-11-04,87,31,6,53400
2438,2022-11-01,9,6,5,15500
2439,2022-11-04,6,23,1,10500
2440,2022-11-04,34,35,6,111000
2441,2022-11-02,23,24,6,27600
2442,2022-11-02,100,17,9,21600
2443,2022-11-01,26,14,5,57000
2444,2022-11-04,88,9,4,44400
2445,2022-11-01,3,7,2,6200
2446,2022-11-02,31,33,5,147500
2447,2022-11-04,75,9,6,66600
2448,2022-11-02,60,7,3,9300
2449,2022-11-02,32,28,9,52200
2450,2022-11-05,45,25,3,13800
2451,2022-11-01,39,20,4,78000
2452,2022-11-04,86,17,9,21600
2453,2022-11-02,80,13,8,91200
2454,2022-11-05,43,4,4,12400
2455,2022-11-02,15,1,9,27900
2456,2022-11-05,30,34,1,36600
2457,2022-11-01,60,5,7,21700
2458,2022-11-04,9,24,8,36800
2459,2022-11-03,87,35,6,111000
2460,2022-11-02,40,10,5,57500
2461,2022-11-02,60,21,3,9000
2462,2022-11-05,61,8,5,15500
2463,2022-11-05,45,20,1,19500
2464,2022-11-05,94,4,3,9300
2465,2022-11-02,8,5,5,15500
2466,2022-11-05,28,11,9,104400
2467,2022-11-05,69,30,6,117600
2468,2022-11-02,74,7,3,9300
2469,2022-11-05,45,1,4,12400
2470,2022-11-03,69,15,7,60200
2471,2022-11-01,16,15,1,8600
2472,2022-11-04,20,34,3,109800
2473,2022-11-02,75,34,6,219600
2474,2022-11-03,47,28,6,34800
2475,2022-11-05,86,18,7,60900
2476,2022-11-03,26,16,6,54600
2477,2022-11-03,60,28,5,29000
2478,2022-11-04,65,32,2,44400
2479,2022-11-05,51,9,5,55500
2480,2022-11-04,82,20,2,39000
2481,2022-11-01,95,31,1,8900
2482,2022-11-05,97,6,2,6200
2483,2022-11-05,20,15,1,8600
2484,2022-11-01,74,21,9,27000
2485,2022-11-03,11,35,5,92500
2486,2022-11-05,29,15,2,17200
2487,2022-11-03,43,15,3,25800
2488,2022-11-05,29,22,5,15000
2489,2022-11-03,4,25,1,4600
2490,2022-11-05,43,22,8,24000
2491,2022-11-02,24,15,4,34400
2492,2022-11-01,50,6,8,24800
2493,2022-11-01,65,19,6,181800
2494,2022-11-04,35,7,8,24800
2495,2022-11-04,17,9,3,33300
2496,2022-11-05,94,11,7,81200
2497,2022-11-05,80,34,3,109800
2498,2022-11-04,46,6,8,24800
2499,2022-11-04,10,5,7,21700
2500,2022-11-04,47,16,9,81900
2501,2022-11-02,81,23,5,52500
2502,2022-11-04,83,13,5,57000
2503,2022-11-01,81,21,10,30000
2504,2022-11-04,80,26,5,29000
2505,2022-11-01,87,27,6,34800
2506,2022-11-02,2,18,6,52200
2507,2022-11-04,75,4,3,9300
2508,2022-11-04,9,23,8,84000
2509,2022-11-01,9,7,9,27900
2510,2022-11-04,22,33,9,265500
2511,2022-11-05,56,23,7,73500
2512,2022-11-02,53,11,10,116000
2513,2022-11-02,56,23,2,21000
2514,2022-11-04,96,10,4,46000
2515,2022-11-01,10,2,4,12400
2516,2022-11-03,28,19,9,272700
2517,2022-11-05,20,8,2,6200
2518,2022-11-05,17,22,8,24000
2519,2022-11-02,56,20,4,78000
2520,2022-11-02,59,35,10,185000
2521,2022-11-03,73,34,5,183000
2522,2022-11-02,49,20,7,136500
2523,2022-11-02,75,2,2,6200
2524,2022-11-02,36,9,3,33300
2525,2022-11-04,12,11,7,81200
2526,2022-11-05,53,18,2,17400
2527,2022-11-05,78,9,2,22200
2528,2022-11-03,65,2,1,3100
2529,2022-11-04,71,13,7,79800
2530,2022-11-04,86,1,10,31000
2531,2022-11-04,30,34,1,36600
2532,2022-11-05,97,8,6,18600
2533,2022-11-04,65,17,4,9600
2534,2022-11-02,94,17,6,14400
2535,2022-11-01,3,23,2,21000
2536,2022-11-03,27,3,5,15500
2537,2022-11-05,49,3,4,12400
2538,2022-11-03,23,13,3,34200
2539,2022-11-02,1,12,9,102600
2540,2022-11-04,95,7,4,12400
2541,2022-11-01,35,17,7,16800
2542,2022-11-04,1,30,10,196000
2543,2022-11-02,93,5,2,6200
2544,2022-11-04,11,15,1,8600
2545,2022-11-03,84,16,4,36400
2546,2022-11-01,5,23,6,63000
2547,2022-11-02,16,7,10,31000
2548,2022-11-01,33,33,9,265500
2549,2022-11-05,77,29,7,19600
2550,2022-11-02,18,14,1,11400
2551,2022-11-04,71,25,1,4600
2552,2022-11-04,91,35,9,166500
2553,2022-11-02,5,31,6,53400
2554,2022-11-04,35,32,10,222000
2555,2022-11-03,81,12,5,57000
2556,2022-11-02,9,8,1,3100
2557,2022-11-05,84,26,3,17400
2558,2022-11-01,66,16,5,45500
2559,2022-11-01,18,5,10,31000
2560,2022-11-04,39,3,8,24800
2561,2022-11-03,58,22,1,3000
2562,2022-11-04,37,32,3,66600
2563,2022-11-03,53,5,4,12400
2564,2022-11-05,36,5,8,24800
2565,2022-11-01,85,35,10,185000
2566,2022-11-05,54,35,7,129500
2567,2022-11-05,13,23,4,42000
2568,2022-11-02,16,30,3,58800
2569,2022-11-01,16,9,3,33300
2570,2022-11-03,61,5,9,27900
2571,2022-11-01,64,28,8,46400
2572,2022-11-05,93,11,4,46400
2573,2022-11-05,54,8,1,3100
2574,2022-11-05,3,30,8,156800
2575,2022-11-03,66,21,6,18000
2576,2022-11-03,93,19,9,272700
2577,2022-11-04,97,8,8,24800
2578,2022-11-01,67,23,10,105000
2579,2022-11-03,38,22,6,18000
2580,2022-11-04,67,23,4,42000
2581,2022-11-02,38,33,2,59000
2582,2022-11-02,98,32,2,44400
2583,2022-11-04,49,25,3,13800
2584,2022-11-05,35,25,3,13800
2585,2022-11-01,8,3,1,3100
2586,2022-11-03,72,12,6,68400
2587,2022-11-01,94,26,8,46400
2588,2022-11-05,49,2,4,12400
2589,2022-11-04,51,14,9,102600
2590,2022-11-03,78,22,2,6000
2591,2022-11-05,72,4,8,24800
2592,2022-11-05,73,12,5,57000
2593,2022-11-03,16,7,2,6200
2594,2022-11-05,99,35,8,148000
2595,2022-11-03,97,21,2,6000
2596,2022-11-01,73,15,4,34400
2597,2022-11-02,88,2,2,6200
2598,2022-11-03,90,31,3,26700
2599,2022-11-04,15,27,1,5800
2600,2022-11-02,30,22,6,18000
2601,2022-11-05,73,33,8,236000
2602,2022-11-02,27,19,8,242400
2603,2022-11-04,1,21,3,9000
2604,2022-11-05,23,30,10,196000
2605,2022-11-03,36,25,8,36800
2606,2022-11-02,21,24,4,18400
2607,2022-11-02,18,1,1,3100
2608,2022-11-01,68,5,7,21700
2609,2022-11-01,83,22,4,12000
2610,2022-11-03,86,17,1,2400
2611,2022-11-05,78,6,6,18600
2612,2022-11-05,92,35,5,92500
2613,2022-11-05,7,2,3,9300
2614,2022-11-03,78,19,1,30300
2615,2022-11-02,44,4,7,21700
2616,2022-11-03,14,7,9,27900
2617,2022-11-05,46,15,4,34400
2618,2022-11-02,82,35,5,92500
2619,2022-11-01,5,13,6,68400
2620,2022-11-05,38,31,9,80100
2621,2022-11-04,71,3,10,31000
2622,2022-11-01,36,9,3,33300
2623,2022-11-02,91,23,8,84000
2624,2022-11-01,39,9,5,55500
2625,2022-11-04,43,35,5,92500
2626,2022-11-03,12,12,10,114000
2627,2022-11-03,14,15,3,25800
2628,2022-11-01,21,1,3,9300
2629,2022-11-02,84,8,5,15500
2630,2022-11-02,21,10,8,92000
2631,2022-11-02,44,22,3,9000
2632,2022-11-03,61,29,10,28000
2633,2022-11-05,57,11,4,46400
2634,2022-11-04,52,11,9,104400
2635,2022-11-02,3,29,6,16800
2636,2022-11-04,92,6,6,18600
2637,2022-11-02,2,26,7,40600
2638,2022-11-03,81,14,1,11400
2639,2022-11-02,74,16,9,81900
2640,2022-11-01,50,12,9,102600
2641,2022-11-01,88,4,9,27900
2642,2022-11-01,38,14,2,22800
2643,2022-11-03,78,26,10,58000
2644,2022-11-03,89,15,1,8600
2645,2022-11-05,21,30,6,117600
2646,2022-11-01,35,28,1,5800
2647,2022-11-04,98,11,3,34800
2648,2022-11-03,57,11,9,104400
2649,2022-11-05,99,5,8,24800
2650,2022-11-01,63,23,3,31500
2651,2022-11-01,13,15,1,8600
2652,2022-11-02,53,16,2,18200
2653,2022-11-01,68,26,4,23200
2654,2022-11-05,42,16,10,91000
2655,2022-11-04,58,29,6,16800
2656,2022-11-04,57,30,10,196000
2657,2022-11-04,40,21,8,24000
2658,2022-11-04,21,19,10,303000
2659,2022-11-02,15,2,2,6200
2660,2022-11-01,76,21,8,24000
2661,2022-11-04,16,7,2,6200
2662,2022-11-01,85,33,3,88500
2663,2022-11-01,100,1,8,24800
2664,2022-11-01,92,3,4,12400
2665,2022-11-01,58,16,9,81900
2666,2022-11-01,74,34,2,73200
2667,2022-11-01,96,27,2,11600
2668,2022-11-03,30,8,3,9300
2669,2022-11-04,49,12,10,114000
2670,2022-11-05,80,34,7,256200
2671,2022-11-04,67,32,10,222000
2672,2022-11-03,18,27,6,34800
2673,2022-11-02,66,5,7,21700
2674,2022-11-02,5,7,7,21700
2675,2022-11-05,45,32,4,88800
2676,2022-11-01,4,17,9,21600
2677,2022-11-02,62,8,3,9300
2678,2022-11-01,8,2,10,31000
2679,2022-11-03,37,23,8,84000
2680,2022-11-04,83,3,3,9300
2681,2022-11-02,47,3,1,3100
2682,2022-11-03,68,22,6,18000
2683,2022-11-03,40,34,10,366000
2684,2022-11-05,50,35,1,18500
2685,2022-11-04,51,20,2,39000
2686,2022-11-02,86,34,6,219600
2687,2022-11-01,65,34,1,36600
2688,2022-11-04,79,35,4,74000
2689,2022-11-05,44,16,10,91000
2690,2022-11-04,55,24,6,27600
2691,2022-11-01,45,1,4,12400
2692,2022-11-05,84,28,2,11600
2693,2022-11-02,32,26,3,17400
2694,2022-11-04,19,34,6,219600
2695,2022-11-03,34,19,1,30300
2696,2022-11-01,25,13,9,102600
2697,2022-11-01,65,26,8,46400
2698,2022-11-05,38,3,9,27900
2699,2022-11-03,56,14,8,91200
2700,2022-11-05,63,18,6,52200
2701,2022-11-01,41,9,3,33300
2702,2022-11-05,21,32,2,44400
2703,2022-11-02,7,22,10,30000
2704,2022-11-04,23,28,6,34800
2705,2022-11-04,77,23,7,73500
2706,2022-11-02,25,23,8,84000
2707,2022-11-02,86,25,5,23000
2708,2022-11-02,46,18,2,17400
2709,2022-11-04,87,22,6,18000
2710,2022-11-04,88,16,5,45500
2711,2022-11-01,28,25,9,41400
2712,2022-11-05,69,35,4,74000
2713,2022-11-03,32,8,2,6200
2714,2022-11-02,86,10,4,46000
2715,2022-11-01,79,17,6,14400
2716,2022-11-01,3,29,10,28000
2717,2022-11-01,85,18,3,26100
2718,2022-11-01,73,18,4,34800
2719,2022-11-02,45,7,4,12400
2720,2022-11-05,40,15,8,68800
2721,2022-11-01,49,12,9,102600
2722,2022-11-02,68,20,3,58500
2723,2022-11-01,79,21,1,3000
2724,2022-11-04,4,14,7,79800
2725,2022-11-03,11,20,1,19500
2726,2022-11-01,31,28,3,17400
2727,2022-11-01,7,32,5,111000
2728,2022-11-02,88,8,5,15500
2729,2022-11-03,90,21,7,21000
2730,2022-11-02,72,20,8,156000
2731,2022-11-02,62,10,1,11500
2732,2022-11-01,80,14,10,114000
2733,2022-11-02,16,17,9,21600
2734,2022-11-03,49,10,5,57500
2735,2022-11-04,72,20,9,175500
2736,2022-11-05,35,35,2,37000
2737,2022-11-04,49,18,8,69600
2738,2022-11-03,41,8,1,3100
2739,2022-11-01,79,10,2,23000
2740,2022-11-03,27,35,3,55500
2741,2022-11-05,47,28,10,58000
2742,2022-11-02,73,29,1,2800
2743,2022-11-04,1,14,4,45600
2744,2022-11-04,18,29,5,14000
2745,2022-11-04,57,30,10,196000
2746,2022-11-05,85,34,10,366000
2747,2022-11-02,69,15,7,60200
2748,2022-11-05,43,1,6,18600
2749,2022-11-02,22,15,5,43000
2750,2022-11-01,48,4,7,21700
2751,2022-11-02,94,35,6,111000
2752,2022-11-02,68,16,7,63700
2753,2022-11-01,61,19,6,181800
2754,2022-11-02,32,16,7,63700
2755,2022-11-04,12,10,8,92000
2756,2022-11-03,80,7,10,31000
2757,2022-11-02,56,1,4,12400
2758,2022-11-02,11,25,7,32200
2759,2022-11-05,80,3,1,3100
2760,2022-11-03,82,35,7,129500
2761,2022-11-04,94,15,10,86000
2762,2022-11-05,15,3,2,6200
2763,2022-11-01,22,35,8,148000
2764,2022-11-01,57,19,10,303000
2765,2022-11-03,82,30,2,39200
2766,2022-11-04,82,27,9,52200
2767,2022-11-04,18,7,7,21700
2768,2022-11-03,7,32,7,155400
2769,2022-11-03,70,27,5,29000
2770,2022-11-01,97,19,9,272700
2771,2022-11-02,25,22,9,27000
2772,2022-11-05,82,12,3,34200
2773,2022-11-05,27,19,7,212100
2774,2022-11-05,62,20,1,19500
2775,2022-11-02,74,22,4,12000
2776,2022-11-05,81,16,2,18200
2777,2022-11-01,51,17,3,7200
2778,2022-11-01,32,15,4,34400
2779,2022-11-03,50,21,10,30000
2780,2022-11-01,48,9,3,33300
2781,2022-11-04,25,19,4,121200
2782,2022-11-01,77,26,10,58000
2783,2022-11-04,57,7,5,15500
2784,2022-11-01,41,29,10,28000
2785,2022-11-02,31,27,10,58000
2786,2022-11-01,2,28,3,17400
2787,2022-11-04,84,29,7,19600
2788,2022-11-01,29,13,5,57000
2789,2022-11-01,55,9,4,44400
2790,2022-11-01,7,9,4,44400
2791,2022-11-05,42,12,7,79800
2792,2022-11-03,74,28,8,46400
2793,2022-11-03,21,5,10,31000
2794,2022-11-02,41,19,4,121200
2795,2022-11-05,100,9,5,55500
2796,2022-11-01,28,23,1,10500
2797,2022-11-05,74,15,6,51600
2798,2022-11-01,30,6,6,18600
2799,2022-11-04,30,8,1,3100
2800,2022-11-01,78,31,10,89000
2801,2022-11-01,83,1,1,3100
2802,2022-11-04,58,8,1,3100
2803,2022-11-01,74,28,2,11600
2804,2022-11-04,23,3,3,9300
2805,2022-11-04,83,25,8,36800
2806,2022-11-01,94,17,8,19200
2807,2022-11-01,60,35,1,18500
2808,2022-11-01,98,2,7,21700
2809,2022-11-01,71,1,4,12400
2810,2022-11-01,60,15,10,86000
2811,2022-11-03,100,4,8,24800
2812,2022-11-01,73,18,4,34800
2813,2022-11-02,20,19,8,242400
2814,2022-11-02,84,7,1,3100
2815,2022-11-04,41,15,3,25800
2816,2022-11-02,88,1,3,9300
2817,2022-11-05,40,34,10,366000
2818,2022-11-02,62,19,8,242400
2819,2022-11-02,90,26,9,52200
2820,2022-11-01,11,25,5,23000
2821,2022-11-02,30,35,3,55500
2822,2022-11-02,7,35,8,148000
2823,2022-11-05,26,11,1,11600
2824,2022-11-01,11,1,5,15500
2825,2022-11-05,32,18,3,26100
2826,2022-11-03,98,35,9,166500
2827,2022-11-05,69,22,5,15000
2828,2022-11-02,76,34,8,292800
2829,2022-11-05,80,10,1,11500
2830,2022-11-05,19,19,5,151500
2831,2022-11-04,30,5,8,24800
2832,2022-11-04,67,15,2,17200
2833,2022-11-04,22,10,7,80500
2834,2022-11-03,75,28,4,23200
2835,2022-11-03,9,14,3,34200
2836,2022-11-02,24,29,4,11200
2837,2022-11-05,86,9,1,11100
2838,2022-11-02,52,20,5,97500
2839,2022-11-03,7,24,1,4600
2840,2022-11-05,1,12,10,114000
2841,2022-11-05,89,9,4,44400
2842,2022-11-04,64,26,4,23200
2843,2022-11-04,38,4,3,9300
2844,2022-11-05,11,9,3,33300
2845,2022-11-03,64,26,3,17400
2846,2022-11-04,4,32,8,177600
2847,2022-11-04,34,10,2,23000
2848,2022-11-01,25,16,5,45500
2849,2022-11-03,76,23,9,94500
2850,2022-11-01,90,30,4,78400
2851,2022-11-03,57,16,6,54600
2852,2022-11-02,94,5,3,9300
2853,2022-11-01,61,30,2,39200
2854,2022-11-03,27,23,1,10500
2855,2022-11-05,45,30,6,117600
2856,2022-11-02,90,17,6,14400
2857,2022-11-01,99,6,6,18600
2858,2022-11-05,62,30,2,39200
2859,2022-11-02,85,16,5,45500
2860,2022-11-02,42,15,3,25800
2861,2022-11-05,34,10,4,46000
2862,2022-11-02,14,24,5,23000
2863,2022-11-03,69,4,4,12400
2864,2022-11-01,64,2,8,24800
2865,2022-11-04,47,5,2,6200
2866,2022-11-05,74,1,9,27900
2867,2022-11-03,16,3,1,3100
2868,2022-11-05,56,21,6,18000
2869,2022-11-05,50,9,5,55500
2870,2022-11-02,76,22,8,24000
2871,2022-11-03,100,9,4,44400
2872,2022-11-05,81,5,7,21700
2873,2022-11-02,47,30,1,19600
2874,2022-11-01,97,28,3,17400
2875,2022-11-04,14,32,7,155400
2876,2022-11-01,38,24,3,13800
2877,2022-11-02,74,18,1,8700
2878,2022-11-01,80,21,3,9000
2879,2022-11-01,37,3,7,21700
2880,2022-11-02,62,1,2,6200
2881,2022-11-05,15,4,2,6200
2882,2022-11-02,79,8,5,15500
2883,2022-11-05,88,6,2,6200
2884,2022-11-02,96,13,2,22800
2885,2022-11-01,23,16,7,63700
2886,2022-11-05,65,27,2,11600
2887,2022-11-05,42,33,3,88500
2888,2022-11-04,27,8,3,9300
2889,2022-11-03,96,8,3,9300
2890,2022-11-01,38,34,1,36600
2891,2022-11-05,81,33,6,177000
2892,2022-11-05,52,29,5,14000
2893,2022-11-02,34,11,1,11600
2894,2022-11-02,76,22,5,15000
2895,2022-11-02,19,13,2,22800
2896,2022-11-05,79,8,5,15500
2897,2022-11-03,28,30,6,117600
2898,2022-11-04,8,31,9,80100
2899,2022-11-03,79,2,7,21700
2900,2022-11-03,1,5,1,3100
2901,2022-11-01,41,7,2,6200
2902,2022-11-03,1,12,6,68400
2903,2022-11-02,14,19,9,272700
2904,2022-11-01,4,10,6,69000
2905,2022-11-03,35,1,3,9300
2906,2022-11-04,41,12,7,79800
2907,2022-11-01,20,10,2,23000
2908,2022-11-04,67,33,4,118000
2909,2022-11-05,98,10,9,103500
2910,2022-11-05,23,3,9,27900
2911,2022-11-01,93,7,9,27900
2912,2022-11-01,98,27,6,34800
2913,2022-11-02,65,11,8,92800
2914,2022-11-04,54,35,5,92500
2915,2022-11-05,12,29,2,5600
2916,2022-11-01,38,17,9,21600
2917,2022-11-02,37,16,10,91000
2918,2022-11-01,75,29,2,5600
2919,2022-11-03,18,16,9,81900
2920,2022-11-03,30,32,9,199800
2921,2022-11-04,22,27,8,46400
2922,2022-11-05,46,9,7,77700
2923,2022-11-05,67,26,10,58000
2924,2022-11-02,18,6,8,24800
2925,2022-11-04,7,21,5,15000
2926,2022-11-02,48,3,10,31000
2927,2022-11-05,16,15,5,43000
2928,2022-11-03,15,7,3,9300
2929,2022-11-04,100,2,6,18600
2930,2022-11-04,35,23,7,73500
2931,2022-11-05,47,15,5,43000
2932,2022-11-03,74,17,6,14400
2933,2022-11-05,21,15,4,34400
2934,2022-11-04,79,14,10,114000
2935,2022-11-04,33,33,3,88500
2936,2022-11-04,67,32,9,199800
2937,2022-11-05,25,11,4,46400
2938,2022-11-05,52,35,8,148000
2939,2022-11-03,55,3,7,21700
2940,2022-11-02,24,31,5,44500
2941,2022-11-03,33,26,2,11600
2942,2022-11-02,40,11,10,116000
2943,2022-11-03,7,11,10,116000
2944,2022-11-05,28,33,4,118000
2945,2022-11-04,55,11,9,104400
2946,2022-11-05,74,6,4,12400
2947,2022-11-03,29,16,4,36400
2948,2022-11-04,25,7,1,3100
2949,2022-11-04,21,14,8,91200
2950,2022-11-05,85,25,9,41400
2951,2022-11-05,36,24,5,23000
2952,2022-11-04,11,12,3,34200
2953,2022-11-01,79,25,1,4600
2954,2022-11-04,6,24,9,41400
2955,2022-11-05,7,5,3,9300
2956,2022-11-02,70,25,9,41400
2957,2022-11-04,99,22,2,6000
2958,2022-11-04,93,22,5,15000
2959,2022-11-04,57,20,4,78000
2960,2022-11-05,98,8,5,15500
2961,2022-11-05,81,2,2,6200
2962,2022-11-05,79,15,9,77400
2963,2022-11-03,69,21,8,24000
2964,2022-11-01,23,24,1,4600
2965,2022-11-02,67,35,3,55500
2966,2022-11-04,57,11,1,11600
2967,2022-11-04,5,9,1,11100
2968,2022-11-04,4,23,4,42000
2969,2022-11-04,69,34,7,256200
2970,2022-11-01,69,2,6,18600
2971,2022-11-02,86,33,7,206500
2972,2022-11-01,32,24,3,13800
2973,2022-11-01,97,12,3,34200
2974,2022-11-04,11,6,9,27900
2975,2022-11-03,73,24,3,13800
2976,2022-11-04,55,10,8,92000
2977,2022-11-02,33,16,10,91000
2978,2022-11-04,31,20,8,156000
2979,2022-11-04,94,14,2,22800
2980,2022-11-04,93,3,2,6200
2981,2022-11-02,29,26,7,40600
2982,2022-11-01,25,13,3,34200
2983,2022-11-02,16,13,8,91200
2984,2022-11-01,51,8,2,6200
2985,2022-11-02,20,4,8,24800
2986,2022-11-02,82,22,4,12000
2987,2022-11-05,12,35,10,185000
2988,2022-11-01,81,22,5,15000
2989,2022-11-04,96,15,2,17200
2990,2022-11-01,80,35,2,37000
2991,2022-11-04,51,11,5,58000
2992,2022-11-02,16,17,7,16800
